condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,wins_for,crossover_us
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,66,106.33533700000001,c_above,48.08843686190519
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,28.10249900000001,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,63,103.234126,c_above,48.94431332542782
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-3,25.001288000000002,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,66,104.247786,c_above,47.056272927024146
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,0,27.46956,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,63,100.590059,c_above,47.59029416620163
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-3,23.811832999999993,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,68,100.768541,c_above,42.75087885598575
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-3,23.011588000000003,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,71,106.264768,c_above,43.198821724045445
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,0,28.507814999999994,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,68,100.571173,c_above,42.65495958036535
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-3,22.804625,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,71,104.250431,c_above,42.33188422060685
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,0,26.483883000000006,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,68,102.24368899999999,c_above,43.406096938189336
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-3,25.654461999999995,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,71,105.16220999999999,c_above,42.72719165726783
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,0,28.572982999999994,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,53,103.440129,c_above,60.08144748673349
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-5,26.967599000000007,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,56,104.221225,c_above,57.19466885157994
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,-2,27.748695000000012,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,53,103.027975,c_above,59.853158541697375
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-5,25.590501000000003,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,56,104.87437,c_above,57.585738582066135
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,-2,27.436896000000004,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,56,106.45314400000001,c_above,58.489046142578125
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,-2,28.23380300000001,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,53,102.681255,c_above,59.64981974130306
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-5,24.461914000000007,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,65,104.70778100000001,c_above,44.53395757023738
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,-4,27.76678100000001,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,63,101.92624900000001,c_above,44.736125912620906
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-6,24.98524900000001,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,65,105.06525400000001,c_above,44.67125268179086
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,-4,27.488029999999995,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,63,102.58954299999999,c_above,45.0189101969401
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-6,25.01231899999999,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,65,105.60398,c_above,44.8872075007512
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,-4,28.086228000000006,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,63,101.874964,c_above,44.66693825567336
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-6,24.357212000000004,no_c,
