condition,seed,numerator,denominator,commit_delta,commit_delta_defined,complete,successful,total_ms_delta,total_ms_delta_defined,total_ms_ratio,total_ms_ratio_defined,validator_rate_ratio,validator_rate_ratio_defined
main-l3-n2048-uniform-k1,29,adaptive,accept_id,73,3,True,3,5.75137,3,4.320660093903219,3,0.24791353038332298,3
main-l3-n2048-uniform-k1,29,adaptive,accept_static_degree,-14,3,True,3,0.453068,3,1.0644696671630418,3,0.9276181502469794,3
main-l3-n2048-uniform-k1,29,graph,adaptive,0,3,True,3,-3.0774369999999998,3,0.5887629978274482,3,1.698476303181463,3
main-l3-n2048-uniform-k1,29,paper,adaptive,0,3,True,3,7.205247999999999,3,1.9628351733698444,3,0.5094671287570087,3
main-l3-n2048-uniform-k1,47,adaptive,accept_id,59,3,True,3,5.835225,3,4.379608339636673,3,0.2418024439344851,3
main-l3-n2048-uniform-k1,47,adaptive,accept_static_degree,-19,3,True,3,0.5475080000000005,3,1.0777731038489449,3,0.9114856963685544,3
main-l3-n2048-uniform-k1,47,graph,adaptive,0,3,True,3,-3.0739840000000003,3,0.5951982316632273,3,1.680112518489161,3
main-l3-n2048-uniform-k1,47,paper,adaptive,0,3,True,3,9.227065,3,2.2153586082877883,3,0.4513941879472427,3
main-l3-n2048-uniform-k1,71,adaptive,accept_id,75,3,True,3,5.826436,3,4.389406343834745,3,0.2445400207931648,3
main-l3-n2048-uniform-k1,71,adaptive,accept_static_degree,-14,3,True,3,0.5367420000000003,3,1.0765166670539483,3,0.9172163981224316,3
main-l3-n2048-uniform-k1,71,graph,adaptive,0,3,True,3,-3.0880409999999996,3,0.5896764959587647,3,1.695845106347818,3
main-l3-n2048-uniform-k1,71,paper,adaptive,0,3,True,3,11.417256000000002,3,2.5120364528752055,3,0.39808339518936064,3
main-l3-n2048-uniform-k1,101,adaptive,accept_id,74,3,True,3,5.833983,3,4.370981851884381,3,0.24536316990637444,3
main-l3-n2048-uniform-k1,101,adaptive,accept_static_degree,-14,3,True,3,0.5583600000000004,3,1.079694319560291,3,0.9144958869743095,3
main-l3-n2048-uniform-k1,101,graph,adaptive,0,3,True,3,-3.0940909999999997,3,0.5917065557013851,3,1.6900269066896518,3
main-l3-n2048-uniform-k1,101,paper,adaptive,0,3,True,3,6.8927890000000005,3,1.9095661897577048,3,0.523679150460286,3
main-l3-n2048-zipf-k1,11,adaptive,accept_id,24,3,True,3,10.600704,3,8.243857138757118,3,0.1345354353457562,3
main-l3-n2048-zipf-k1,11,adaptive,accept_static_degree,-1,3,True,3,5.109206,3,1.7403613296243285,3,0.5722480443540514,3
main-l3-n2048-zipf-k1,11,graph,adaptive,0,3,True,3,65.91924,3,6.4640781624172865,3,0.15470109965781156,3
main-l3-n2048-zipf-k1,11,paper,adaptive,0,3,True,3,37.562222,3,4.123175714394858,3,0.24253150223716965,3
main-l3-n2048-zipf-k1,29,adaptive,accept_id,23,3,True,3,10.497966,3,8.207834580415884,3,0.13468894582667726,3
main-l3-n2048-zipf-k1,29,adaptive,accept_static_degree,0,3,True,3,5.031002999999999,3,1.7329763396369358,3,0.5770419232668251,3
main-l3-n2048-zipf-k1,29,graph,adaptive,0,3,True,3,72.131894,3,7.056489600426333,3,0.14171352281729188,3
main-l3-n2048-zipf-k1,29,paper,adaptive,0,3,True,3,46.221874,3,4.866505242574469,3,0.20548626789744953,3
main-l3-n2048-zipf-k1,47,adaptive,accept_id,28,3,True,3,11.053936,3,8.70701730289088,3,0.13232704989123387,3
main-l3-n2048-zipf-k1,47,adaptive,accept_static_degree,-2,3,True,3,5.688679,3,1.824550077393805,3,0.5429580792994902,3
main-l3-n2048-zipf-k1,47,graph,adaptive,0,3,True,3,72.877647,3,6.835718343829237,3,0.14629040427078502,3
main-l3-n2048-zipf-k1,47,paper,adaptive,0,3,True,3,47.605270999999995,3,4.8259001994281805,3,0.20721522590096036,3
main-l3-n2048-zipf-k1,71,adaptive,accept_id,29,3,True,3,10.683392999999999,3,8.397782194862325,3,0.1359243891003129,3
main-l3-n2048-zipf-k1,71,adaptive,accept_static_degree,1,3,True,3,5.2403189999999995,3,1.7636894111861676,3,0.569426702413622,3
main-l3-n2048-zipf-k1,71,graph,adaptive,0,3,True,3,73.141149,3,7.036842234715738,3,0.14210919708652475,3
main-l3-n2048-zipf-k1,71,paper,adaptive,0,3,True,3,43.372325,3,4.589394043940654,3,0.2178936893249106,3
main-l3-n2048-zipf-k1,101,adaptive,accept_id,30,3,True,3,10.620852000000001,3,8.38133270321361,3,0.13748222445788083,3
main-l3-n2048-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,5.215721,3,1.760748887658829,3,0.5679401571734882,3
main-l3-n2048-zipf-k1,101,graph,adaptive,0,3,True,3,75.356567,3,7.245140299540055,3,0.13802355215446735,3
main-l3-n2048-zipf-k1,101,paper,adaptive,0,3,True,3,48.523861,3,5.020798057535607,3,0.1991715238375544,3
main-l3-n40-uniform-k1,11,adaptive,accept_id,0,3,True,3,0.017004999999999992,3,1.3354506539364408,3,0.7488108954474285,3
main-l3-n40-uniform-k1,11,adaptive,accept_static_degree,0,3,True,3,-0.062815,3,0.5187069487330764,3,1.9278708381340661,3
main-l3-n40-uniform-k1,11,graph,adaptive,0,3,True,3,-0.003158000000000008,3,0.9536229330043762,3,1.0486324996920044,3
main-l3-n40-uniform-k1,11,paper,adaptive,0,3,True,3,-0.020970000000000003,3,0.6920433518371663,3,1.444996180290298,3
main-l3-n40-uniform-k1,29,adaptive,accept_id,0,3,True,3,0.0023940000000000003,3,1.046240318312634,3,0.9558033489024682,3
main-l3-n40-uniform-k1,29,adaptive,accept_static_degree,0,3,True,3,-0.081148,3,0.3954960927897258,3,2.5284699854966,3
main-l3-n40-uniform-k1,29,graph,adaptive,0,3,True,3,0.00019600000000000173,3,1.0037621405812123,3,0.9962519600719012,3
main-l3-n40-uniform-k1,29,paper,adaptive,0,3,True,3,-0.008384999999999997,3,0.8420636266033792,3,1.1875587169507449,3
main-l3-n40-uniform-k1,47,adaptive,accept_id,0,3,True,3,0.023194000000000006,3,1.4500455983080118,3,0.6896334854344247,3
main-l3-n40-uniform-k1,47,adaptive,accept_static_degree,0,3,True,3,-0.055357,3,0.573267654926266,3,1.7443858752655783,3
main-l3-n40-uniform-k1,47,graph,adaptive,0,3,True,3,-0.006057000000000007,3,0.9189492981493623,3,1.0881993185193815,3
main-l3-n40-uniform-k1,47,paper,adaptive,0,3,True,3,-0.028528000000000005,3,0.6182574835075135,3,1.6174490833928532,3
main-l3-n40-uniform-k1,71,adaptive,accept_id,0,3,True,3,0.0019590000000000024,3,1.038897603399321,3,0.9625587706891937,3
main-l3-n40-uniform-k1,71,adaptive,accept_static_degree,0,3,True,3,-0.083223,3,0.39386898952673666,3,2.538915290593391,3
main-l3-n40-uniform-k1,71,graph,adaptive,0,3,True,3,-0.00026400000000000035,3,0.9951182529262745,3,1.0049056954380748,3
main-l3-n40-uniform-k1,71,paper,adaptive,0,3,True,3,-0.009250000000000001,3,0.8289539377577247,3,1.206339646211158,3
main-l3-n40-uniform-k1,101,adaptive,accept_id,0,3,True,3,0.022917999999999994,3,1.4372495898042505,3,0.6957733765199384,3
main-l3-n40-uniform-k1,101,adaptive,accept_static_degree,0,3,True,3,-0.06560800000000001,3,0.5344969490563359,3,1.8709180693463603,3
main-l3-n40-uniform-k1,101,graph,adaptive,0,3,True,3,-0.004066,3,0.946025593373334,3,1.0570538545730082,3
main-l3-n40-uniform-k1,101,paper,adaptive,0,3,True,3,-0.025189999999999997,3,0.6563551790644028,3,1.5235653376353997,3
main-l3-n40-zipf-k1,11,adaptive,accept_id,1,3,True,3,0.087551,3,2.730906862260533,3,0.38209954183710854,3
main-l3-n40-zipf-k1,11,adaptive,accept_static_degree,0,3,True,3,0.004398999999999986,3,1.0317438554460303,3,0.9692328136693314,3
main-l3-n40-zipf-k1,11,graph,adaptive,0,3,True,3,-0.036619,3,0.734898502881302,3,1.3607321229793228,3
main-l3-n40-zipf-k1,11,paper,adaptive,0,3,True,3,-0.063007,3,0.5445950250485043,3,1.8362268364661158,3
main-l3-n40-zipf-k1,29,adaptive,accept_id,0,3,True,3,0.101482,3,2.9310777896179023,3,0.3411714296843554,3
main-l3-n40-zipf-k1,29,adaptive,accept_static_degree,0,3,True,3,0.013263999999999998,3,1.0915984144303412,3,0.9160878091984563,3
main-l3-n40-zipf-k1,29,graph,adaptive,0,3,True,3,-0.05526500000000001,3,0.6412155757819702,3,1.5595379116929404,3
main-l3-n40-zipf-k1,29,paper,adaptive,0,3,True,3,-0.074433,3,0.5167755170936287,3,1.9350761925101443,3
main-l3-n40-zipf-k1,47,adaptive,accept_id,0,3,True,3,0.09690200000000002,3,2.866207584447471,3,0.34889308277117465,3
main-l3-n40-zipf-k1,47,adaptive,accept_static_degree,0,3,True,3,0.010273000000000004,3,1.0751318262599372,3,0.9301184985646844,3
main-l3-n40-zipf-k1,47,graph,adaptive,0,3,True,3,-0.041287000000000004,3,0.7191475177883896,3,1.3905352869399068,3
main-l3-n40-zipf-k1,47,paper,adaptive,0,3,True,3,-0.068689,3,0.540308116500696,3,1.8507958134638012,3
main-l3-n40-zipf-k1,71,adaptive,accept_id,2,3,True,3,0.104724,3,3.0762505204306194,3,0.36331470775893737,3
main-l3-n40-zipf-k1,71,adaptive,accept_static_degree,0,3,True,3,0.01897399999999999,3,1.1393210905432891,3,0.8777156925297914,3
main-l3-n40-zipf-k1,71,graph,adaptive,0,3,True,3,-0.040287,3,0.7293886105028413,3,1.3710112628583533,3
main-l3-n40-zipf-k1,71,paper,adaptive,0,3,True,3,-0.07120599999999999,3,0.5410890482911519,3,1.8481246352299388,3
main-l3-n40-zipf-k1,101,adaptive,accept_id,1,3,True,3,0.09871100000000001,3,3.0354516122567583,3,0.347742507669488,3
main-l3-n40-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,0.01150000000000001,3,1.0848764862610802,3,0.9217639175187595,3
main-l3-n40-zipf-k1,101,graph,adaptive,0,3,True,3,-0.03981500000000002,3,0.7291330761747317,3,1.3714917518847505,3
main-l3-n40-zipf-k1,101,paper,adaptive,0,3,True,3,-0.06252200000000001,3,0.574654230531121,3,1.7401768696208075,3
main-l3-n512-uniform-k1,11,adaptive,accept_id,3,3,True,3,0.5613509999999999,3,2.1989863046468514,3,0.4580987789909168,3
main-l3-n512-uniform-k1,11,adaptive,accept_static_degree,-1,3,True,3,-0.527301,3,0.6600876047921562,3,1.5112733647651047,3
main-l3-n512-uniform-k1,11,graph,adaptive,0,3,True,3,-0.331109,3,0.6781277832466133,3,1.4746483254415372,3
main-l3-n512-uniform-k1,11,paper,adaptive,0,3,True,3,-0.37618700000000005,3,0.6326241425647275,3,1.5807174161041193,3
main-l3-n512-uniform-k1,29,adaptive,accept_id,5,3,True,3,0.530432,3,2.1221395523982594,3,0.47694126485992316,3
main-l3-n512-uniform-k1,29,adaptive,accept_static_degree,-2,3,True,3,-0.535488,3,0.6519679686367692,3,1.5264963590024663,3
main-l3-n512-uniform-k1,29,graph,adaptive,0,3,True,3,-0.31950499999999993,3,0.6814916127437249,3,1.4673694896609832,3
main-l3-n512-uniform-k1,29,paper,adaptive,0,3,True,3,-0.3636309999999999,3,0.6375032523234799,3,1.5686194483798228,3
main-l3-n512-uniform-k1,47,adaptive,accept_id,8,3,True,3,0.577229,3,2.2299393797342937,3,0.45743401573312115,3
main-l3-n512-uniform-k1,47,adaptive,accept_static_degree,0,3,True,3,-0.5279240000000001,3,0.6651896105049198,3,1.5033307559342945,3
main-l3-n512-uniform-k1,47,graph,adaptive,0,3,True,3,-0.34090300000000007,3,0.6740968368267364,3,1.4834663884604915,3
main-l3-n512-uniform-k1,47,paper,adaptive,0,3,True,3,-0.36072799999999994,3,0.6553150178110047,3,1.5259836457592124,3
main-l3-n512-uniform-k1,71,adaptive,accept_id,6,3,True,3,0.5747660000000001,3,2.2292857706843536,3,0.45523615612410806,3
main-l3-n512-uniform-k1,71,adaptive,accept_static_degree,0,3,True,3,-0.5191729999999999,3,0.6680401006929193,3,1.4969161266857454,3
main-l3-n512-uniform-k1,71,graph,adaptive,0,3,True,3,-0.349286,3,0.6647991401316673,3,1.504213738606738,3
main-l3-n512-uniform-k1,71,paper,adaptive,0,3,True,3,-0.4009670000000001,3,0.6161709663523668,3,1.6229261919298785,3
main-l3-n512-uniform-k1,101,adaptive,accept_id,5,3,True,3,0.5383659999999999,3,2.1301971042118453,3,0.47517900426863086,3
main-l3-n512-uniform-k1,101,adaptive,accept_static_degree,-1,3,True,3,-0.5377780000000001,3,0.6533210096313345,3,1.5269528252408686,3
main-l3-n512-uniform-k1,101,graph,adaptive,0,3,True,3,-0.3245309999999999,3,0.682204360777678,3,1.4658364230625134,3
main-l3-n512-uniform-k1,101,paper,adaptive,0,3,True,3,-0.345387,3,0.6587766078312431,3,1.5179652527312673,3
main-l3-n512-zipf-k1,11,adaptive,accept_id,14,3,True,3,1.705867,3,5.170376190511158,3,0.21995592971511654,3
main-l3-n512-zipf-k1,11,adaptive,accept_static_degree,1,3,True,3,0.4882820000000001,3,1.300401739847302,3,0.7756800235382321,3
main-l3-n512-zipf-k1,11,graph,adaptive,0,3,True,3,2.4820490000000004,3,2.174260731831016,3,0.459926440909351,3
main-l3-n512-zipf-k1,11,paper,adaptive,0,3,True,3,1.873675,3,1.8870219062348952,3,0.5299355543758699,3
main-l3-n512-zipf-k1,29,adaptive,accept_id,7,3,True,3,1.852927,3,5.611485115988522,3,0.19161929417590218,3
main-l3-n512-zipf-k1,29,adaptive,accept_static_degree,-1,3,True,3,0.6540140000000001,3,1.4085748912989156,3,0.7029083196193932,3
main-l3-n512-zipf-k1,29,graph,adaptive,0,3,True,3,2.9656870000000004,3,2.3148847270616852,3,0.43198695309088403,3
main-l3-n512-zipf-k1,29,paper,adaptive,0,3,True,3,1.91478,3,1.848948313723995,3,0.540848001308314,3
main-l3-n512-zipf-k1,47,adaptive,accept_id,10,3,True,3,1.803302,3,5.4642155139548345,3,0.2042889902341192,3
main-l3-n512-zipf-k1,47,adaptive,accept_static_degree,0,3,True,3,0.5679629999999998,3,1.346469954888869,3,0.7426827433981138,3
main-l3-n512-zipf-k1,47,graph,adaptive,0,3,True,3,2.7460250000000004,3,2.244283868137923,3,0.4455764327307211,3
main-l3-n512-zipf-k1,47,paper,adaptive,0,3,True,3,1.7569590000000002,3,1.7961164740596816,3,0.5567567663024352,3
main-l3-n512-zipf-k1,71,adaptive,accept_id,7,3,True,3,1.836275,3,5.589249097256259,3,0.19143895385254145,3
main-l3-n512-zipf-k1,71,adaptive,accept_static_degree,1,3,True,3,0.6123540000000001,3,1.3773575836454595,3,0.7328771948911602,3
main-l3-n512-zipf-k1,71,graph,adaptive,0,3,True,3,3.2172149999999995,3,2.438276704693288,3,0.4101257244820335,3
main-l3-n512-zipf-k1,71,paper,adaptive,0,3,True,3,1.890996,3,1.846046881207787,3,0.5416980522974282,3
main-l3-n512-zipf-k1,101,adaptive,accept_id,9,3,True,3,1.7205700000000002,3,5.248172661586548,3,0.20769133759225214,3
main-l3-n512-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,0.5127880000000002,3,1.3175808788055015,3,0.7589666912186708,3
main-l3-n512-zipf-k1,101,graph,adaptive,0,3,True,3,2.857208,3,2.3482611198671184,3,0.4258470199670926,3
main-l3-n512-zipf-k1,101,paper,adaptive,0,3,True,3,2.0047309999999996,3,1.9436168580355635,3,0.5145046956480465,3
main-l4-n128-uniform-k1,11,adaptive,accept_id,0,3,True,3,0.15865600000000002,3,2.0144569839189232,3,0.49641169207525127,3
main-l4-n128-uniform-k1,11,adaptive,accept_static_degree,0,3,True,3,-0.422974,3,0.42663487942347517,3,2.3439246255517854,3
main-l4-n128-uniform-k1,11,graph,adaptive,0,3,True,3,-0.11742000000000002,3,0.6272984373958501,3,1.5941375593909863,3
main-l4-n128-uniform-k1,11,paper,adaptive,0,3,True,3,-0.14838700000000002,3,0.5277107585580166,3,1.8949774735169813,3
main-l4-n128-uniform-k1,29,adaptive,accept_id,3,3,True,3,0.15951600000000002,3,2.027001970100823,3,0.5065538807713353,3
main-l4-n128-uniform-k1,29,adaptive,accept_static_degree,0,3,True,3,-0.43183,3,0.42165728275485226,3,2.371594280233009,3
main-l4-n128-uniform-k1,29,graph,adaptive,0,3,True,3,-0.11507200000000001,3,0.632316417451864,3,1.5814866930544729,3
main-l4-n128-uniform-k1,29,paper,adaptive,0,3,True,3,-0.150071,3,0.5233389870346019,3,1.9108073825462626,3
main-l4-n128-uniform-k1,47,adaptive,accept_id,3,3,True,3,0.22285299999999997,3,2.436139842113742,3,0.421887840759591,3
main-l4-n128-uniform-k1,47,adaptive,accept_static_degree,0,3,True,3,-0.38840800000000003,3,0.4932283974134826,3,2.0274582835133907,3
main-l4-n128-uniform-k1,47,graph,adaptive,0,3,True,3,-0.16936600000000002,3,0.5474522378089512,3,1.826643368930712,3
main-l4-n128-uniform-k1,47,paper,adaptive,0,3,True,3,-0.203163,3,0.4554175981472248,3,2.195786908692812,3
main-l4-n128-uniform-k1,71,adaptive,accept_id,0,3,True,3,0.15119500000000002,3,1.996191680997279,3,0.5009538961210424,3
main-l4-n128-uniform-k1,71,adaptive,accept_static_degree,0,3,True,3,-0.4381070000000001,3,0.40945344650725796,3,2.4422800895443775,3
main-l4-n128-uniform-k1,71,graph,adaptive,0,3,True,3,-0.103464,3,0.6539086803813347,3,1.529265522850741,3
main-l4-n128-uniform-k1,71,paper,adaptive,0,3,True,3,-0.13811600000000002,3,0.5441234717857991,3,1.8378181641714995,3
main-l4-n128-uniform-k1,101,adaptive,accept_id,0,3,True,3,0.17863099999999998,3,2.1696960912846124,3,0.46089404134379475,3
main-l4-n128-uniform-k1,101,adaptive,accept_static_degree,0,3,True,3,-0.419951,3,0.4428473820721862,3,2.25811428605667,3
main-l4-n128-uniform-k1,101,graph,adaptive,0,3,True,3,-0.13386399999999998,3,0.6001000912073724,3,1.6663886819081268,3
main-l4-n128-uniform-k1,101,paper,adaptive,0,3,True,3,-0.16430999999999998,3,0.5077502891004632,3,1.9694720445587783,3
main-l4-n128-zipf-k1,11,adaptive,accept_id,3,3,True,3,0.696242,3,5.912388013154911,3,0.18865213394366429,3
main-l4-n128-zipf-k1,11,adaptive,accept_static_degree,0,3,True,3,0.006624000000000074,3,1.0079644198201514,3,0.9920985109558011,3
main-l4-n128-zipf-k1,11,graph,adaptive,0,3,True,3,-0.16383500000000006,3,0.8045681676394421,3,1.2429027647637911,3
main-l4-n128-zipf-k1,11,paper,adaptive,0,3,True,3,-0.329708,3,0.60670529139723,3,1.6482467092004758,3
main-l4-n128-zipf-k1,29,adaptive,accept_id,6,3,True,3,0.6501819999999999,3,5.462501458486331,3,0.22094210150720422,3
main-l4-n128-zipf-k1,29,adaptive,accept_static_degree,1,3,True,3,-0.057616,3,0.9326652369794254,3,1.1037312466365585,3
main-l4-n128-zipf-k1,29,graph,adaptive,0,3,True,3,-0.20413499999999996,3,0.7442074358842629,3,1.3437113790885549,3
main-l4-n128-zipf-k1,29,paper,adaptive,0,3,True,3,-0.33085,3,0.5831611466123733,3,1.714791881813586,3
main-l4-n128-zipf-k1,47,adaptive,accept_id,3,3,True,3,0.6859710000000001,3,5.755992040656438,3,0.19234614108614956,3
main-l4-n128-zipf-k1,47,adaptive,accept_static_degree,0,3,True,3,-0.01974699999999996,3,0.9765587254556312,3,1.024003957911934,3
main-l4-n128-zipf-k1,47,graph,adaptive,0,3,True,3,-0.1749980000000001,3,0.7892108445635048,3,1.2670885187254088,3
main-l4-n128-zipf-k1,47,paper,adaptive,0,3,True,3,-0.32863599999999993,3,0.6056196050147787,3,1.651201499620537,3
main-l4-n128-zipf-k1,71,adaptive,accept_id,3,3,True,3,0.676742,3,5.68463242420047,3,0.19411075220351934,3
main-l4-n128-zipf-k1,71,adaptive,accept_static_degree,0,3,True,3,-0.01763999999999999,3,0.9789432721725315,3,1.0215096506876626,3
main-l4-n128-zipf-k1,71,graph,adaptive,0,3,True,3,-0.14251800000000003,3,0.8264519570093594,3,1.209991689799671,3
main-l4-n128-zipf-k1,71,paper,adaptive,0,3,True,3,-0.302967,3,0.6310688478596009,3,1.5846131581232452,3
main-l4-n128-zipf-k1,101,adaptive,accept_id,3,3,True,3,0.6542950000000001,3,5.360106354622028,3,0.20302494430530468,3
main-l4-n128-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,-0.0415660000000001,3,0.9505229690979838,3,1.0520524306203438,3
main-l4-n128-zipf-k1,101,graph,adaptive,0,3,True,3,-0.1972879999999999,3,0.7529394232731946,3,1.328128092500162,3
main-l4-n128-zipf-k1,101,paper,adaptive,0,3,True,3,-0.31296099999999993,3,0.6080839931825668,3,1.6445096585526586,3
main-l4-n2048-uniform-k1,11,adaptive,accept_id,93,3,True,3,15.058412999999998,3,8.21066802914451,3,0.13677521354287206,3
main-l4-n2048-uniform-k1,11,adaptive,accept_static_degree,-10,3,True,3,1.2424279999999985,3,1.078118817527571,3,0.916743628246453,3
main-l4-n2048-uniform-k1,11,graph,adaptive,0,3,True,3,-10.958443999999998,3,0.360903120792756,3,2.770826691117025,3
main-l4-n2048-uniform-k1,11,paper,adaptive,0,3,True,3,14.363702,3,1.837691657872491,3,0.5441609291287242,3
main-l4-n2048-uniform-k1,29,adaptive,accept_id,85,3,True,3,15.215330999999999,3,8.291310135826748,3,0.13409727619027162,3
main-l4-n2048-uniform-k1,29,adaptive,accept_static_degree,-5,3,True,3,1.587667999999999,3,1.1010324326563614,3,0.9028958798792202,3
main-l4-n2048-uniform-k1,29,graph,adaptive,0,3,True,3,-11.169588999999998,3,0.3544376416120881,3,2.82137076483102,3
main-l4-n2048-uniform-k1,29,paper,adaptive,0,3,True,3,10.838107,3,1.6264038824866822,3,0.6148534264878014,3
main-l4-n2048-uniform-k1,47,adaptive,accept_id,79,3,True,3,15.038523,3,8.16733461919557,3,0.13537035334189945,3
main-l4-n2048-uniform-k1,47,adaptive,accept_static_degree,-20,3,True,3,1.2325349999999986,3,1.0779172430482407,3,0.905809101219494,3
main-l4-n2048-uniform-k1,47,graph,adaptive,0,3,True,3,-10.985392,3,0.35895619735064915,3,2.785855230751573,3
main-l4-n2048-uniform-k1,47,paper,adaptive,0,3,True,3,7.050792000000001,3,1.4114433527150987,3,0.7084946045311471,3
main-l4-n2048-uniform-k1,71,adaptive,accept_id,97,3,True,3,15.050632000000002,3,8.169114939665262,3,0.13828660175900484,3
main-l4-n2048-uniform-k1,71,adaptive,accept_static_degree,-8,3,True,3,1.313426999999999,3,1.0827005825693623,3,0.9149540994138065,3
main-l4-n2048-uniform-k1,71,graph,adaptive,0,3,True,3,-10.95569,3,0.3593748547281736,3,2.7826098204794736,3
main-l4-n2048-uniform-k1,71,paper,adaptive,0,3,True,3,8.279524000000002,3,1.4815036992136326,3,0.6749898771975998,3
main-l4-n2048-uniform-k1,101,adaptive,accept_id,76,3,True,3,15.067329,3,8.225126318267849,3,0.13375256619005274,3
main-l4-n2048-uniform-k1,101,adaptive,accept_static_degree,-4,3,True,3,1.4375180000000007,3,1.091472991338714,3,0.9118250542566398,3
main-l4-n2048-uniform-k1,101,graph,adaptive,0,3,True,3,-10.961071,3,0.36097244194745376,3,2.770294581505944,3
main-l4-n2048-uniform-k1,101,paper,adaptive,0,3,True,3,11.550113,3,1.6733685518158734,3,0.5975969841878763,3
main-l4-n2048-zipf-k1,11,adaptive,accept_id,23,3,True,3,19.223078,3,12.595507068386853,3,0.09411958284261203,3
main-l4-n2048-zipf-k1,11,adaptive,accept_static_degree,-1,3,True,3,5.1007750000000005,3,1.3229996467685545,3,0.7507509511958328,3
main-l4-n2048-zipf-k1,11,graph,adaptive,0,3,True,3,121.858109,3,6.843172537373719,3,0.14613105172177657,3
main-l4-n2048-zipf-k1,11,paper,adaptive,0,3,True,3,50.650356,3,3.4304415397778696,3,0.2915076640731073,3
main-l4-n2048-zipf-k1,29,adaptive,accept_id,29,3,True,3,19.153793,3,12.497813146811504,3,0.09903371921899436,3
main-l4-n2048-zipf-k1,29,adaptive,accept_static_degree,-1,3,True,3,4.907128999999999,3,1.3083814840734294,3,0.7592747717116316,3
main-l4-n2048-zipf-k1,29,graph,adaptive,0,3,True,3,123.33006599999999,3,6.918338952462089,3,0.14454336609860974,3
main-l4-n2048-zipf-k1,29,paper,adaptive,0,3,True,3,50.884182,3,3.44404516366432,3,0.2903562388061258,3
main-l4-n2048-zipf-k1,47,adaptive,accept_id,24,3,True,3,18.908036,3,12.666877195971914,3,0.09473526753552183,3
main-l4-n2048-zipf-k1,47,adaptive,accept_static_degree,1,3,True,3,4.849603,3,1.3095370096149428,3,0.7689687268091063,3
main-l4-n2048-zipf-k1,47,graph,adaptive,0,3,True,3,116.32741099999998,3,6.669838396017562,3,0.14992867002551089,3
main-l4-n2048-zipf-k1,47,paper,adaptive,0,3,True,3,53.23405100000001,3,3.592357000243487,3,0.2783687701228527,3
main-l4-n2048-zipf-k1,71,adaptive,accept_id,28,3,True,3,18.923142000000002,3,12.539190756520817,3,0.09916734540647396,3
main-l4-n2048-zipf-k1,71,adaptive,accept_static_degree,0,3,True,3,4.794956000000001,3,1.304998122288386,3,0.7662846274801108,3
main-l4-n2048-zipf-k1,71,graph,adaptive,0,3,True,3,121.926266,3,6.931953946118094,3,0.14425946966367278,3
main-l4-n2048-zipf-k1,71,paper,adaptive,0,3,True,3,53.492812,3,3.6014053172283247,3,0.27766938511925376,3
main-l4-n2048-zipf-k1,101,adaptive,accept_id,21,3,True,3,19.356564,3,12.556211672645516,3,0.09357918061861048,3
main-l4-n2048-zipf-k1,101,adaptive,accept_static_degree,1,3,True,3,4.9793759999999985,3,1.3104579067327429,3,0.7685426994399871,3
main-l4-n2048-zipf-k1,101,graph,adaptive,0,3,True,3,120.32942,3,6.707267724506033,3,0.14909200602599273,3
main-l4-n2048-zipf-k1,101,paper,adaptive,0,3,True,3,52.515542999999994,3,3.4982105974121085,3,0.2858604341144515,3
main-l4-n40-uniform-k1,11,adaptive,accept_id,0,3,True,3,0.053581,3,1.8804265667619704,3,0.5317942309876877,3
main-l4-n40-uniform-k1,11,adaptive,accept_static_degree,0,3,True,3,-0.132824,3,0.4611602434077079,3,2.1684436468559767,3
main-l4-n40-uniform-k1,11,graph,adaptive,0,3,True,3,-0.038064,3,0.6666433645872474,3,1.5000524315113384,3
main-l4-n40-uniform-k1,11,paper,adaptive,0,3,True,3,-0.052633,3,0.5385701135317582,3,1.8567684594348222,3
main-l4-n40-uniform-k1,29,adaptive,accept_id,0,3,True,3,0.028208999999999998,3,1.4898586461987289,3,0.6712046156535928,3
main-l4-n40-uniform-k1,29,adaptive,accept_static_degree,0,3,True,3,-0.15497299999999997,3,0.3585793575570447,3,2.788782953968327,3
main-l4-n40-uniform-k1,29,graph,adaptive,0,3,True,3,-0.011778999999999998,3,0.8640403527402004,3,1.1573533537277743,3
main-l4-n40-uniform-k1,29,paper,adaptive,0,3,True,3,-0.029539000000000003,3,0.6603424287373372,3,1.51436581458522,3
main-l4-n40-uniform-k1,47,adaptive,accept_id,0,3,True,3,0.028044,3,1.4665213847254337,3,0.6818857266014043,3
main-l4-n40-uniform-k1,47,adaptive,accept_static_degree,0,3,True,3,-0.15553099999999997,3,0.3629407837338566,3,2.755270404478151,3
main-l4-n40-uniform-k1,47,graph,adaptive,0,3,True,3,-0.013686000000000004,3,0.8475437228472763,3,1.179880132485148,3
main-l4-n40-uniform-k1,47,paper,adaptive,0,3,True,3,-0.030032000000000003,3,0.6610689779703864,3,1.5127014476918876,3
main-l4-n40-uniform-k1,71,adaptive,accept_id,0,3,True,3,0.024306999999999995,3,1.4075483719526507,3,0.7104551572978833,3
