condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,mode,metric,count,median,minimum,maximum,q1,q3,iqr,expected_repetitions
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.incidences,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.index_payload_bytes,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.initial_core_size,5,8028,8021,8047,8028.0,8036.0,8.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.kernel_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.normalize_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.select_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.subsets,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.switches,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.total_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.tree_updates,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.trim_key_visits,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector.trim_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,selector_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,sync_wait_ms,5,0.004173,0.003637,0.004369,0.003884,0.004329,0.0004450000000000005,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,native,value_bytes,5,32,32,32,32.0,32.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,abort_count,5,7154,7126,7182,7150.0,7180.0,30.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,actual_arity,5,2,2,2,2.0,2.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,apply_worker_ms,5,0.330742,0.317152,0.33472,0.319859,0.333361,0.013502000000000014,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,arity_max,5,2,2,2,2.0,2.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,arity_min,5,2,2,2,2.0,2.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,batch_ms,5,64.32972,63.304247,65.006394,63.903767,64.717942,0.8141749999999917,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,commit_count,5,1038,1010,1066,1012.0,1042.0,30.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,commit_wall_ms,5,0.15118,0.149127,0.156947,0.150559,0.153949,0.003390000000000004,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,commit_worker_ms,5,0.577336,0.554811,0.5859,0.573134,0.58395,0.010815999999999937,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,extract_ms,5,4.465254,4.450313,4.488984,4.461405,4.469776,0.00837100000000035,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,initial_core_size,5,8028,8021,8047,8028.0,8036.0,8.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,peak_rss_kib,5,20948,20764,21152,20828.0,20996.0,168.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,read_wall_ms,5,2.525195,2.47505,2.54996,2.488946,2.527491,0.03854500000000005,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,read_worker_ms,5,9.765897,9.603568,9.830562,9.686489,9.808124,0.1216349999999995,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,reservation_worker_ms,5,1.743133,1.711984,1.816127,1.72721,1.771014,0.043804000000000176,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,round_count,5,3577,3563,3591,3575.0,3590.0,15.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,runner_peak_rss_kib,5,20948,20764,21152,20828.0,20996.0,168.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.B,5,90,90,90,90.0,90.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.build_ms,5,8.983254,8.871667,9.127993,8.92828,9.020273,0.09199299999999866,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.certificate_ms,5,1.19672,1.187164,1.21589,1.188314,1.211968,0.023653999999999842,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.heavy_subsets,5,18,18,20,18.0,19.0,1.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.heavy_updates,5,95183,91471,102459,91605.0,95316.0,3711.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.incidences,5,24084,24063,24141,24084.0,24108.0,24.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.index_payload_bytes,5,2331192,2329208,2332984,2330032.0,2332848.0,2816.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.initial_core_size,5,8028,8021,8047,8028.0,8036.0,8.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.kernel_ms,5,56.702937,55.607169,57.334008,56.253446,57.033185,0.7797390000000064,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.light_scans,5,193520,183823,194105,189814.0,194025.0,4211.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.normalize_ms,5,4.465254,4.450313,4.488984,4.461405,4.469776,0.00837100000000035,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.profile_links,5,277,268,318,276.0,280.0,4.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.profiles,5,148,144,169,148.0,150.0,2.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.select_ms,5,43.917848,42.684909,44.547403,43.344148,44.018224,0.6740759999999995,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.subsets,5,10233,10137,10306,10218.0,10297.0,79.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.switches,5,0,0,0,0.0,0.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.total_ms,5,61.703342,60.626028,62.327096,61.257606,62.018701,0.7610949999999974,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.tree_updates,5,432016,419586,433592,421664.0,433218.0,11554.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.trim_key_visits,5,49152,49152,49152,49152.0,49152.0,0.0,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector.trim_ms,5,0.62858,0.619426,0.650825,0.622661,0.630285,0.007623999999999964,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,selector_ms,5,61.703342,60.626028,62.327096,61.257606,62.018701,0.7610949999999974,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,sync_wait_ms,5,0.004252,0.003973,0.004807,0.004145,0.004325,0.0001799999999999996,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,profile,value_bytes,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,abort_count,5,1023,1023,1023,1023.0,1023.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,actual_arity,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,apply_worker_ms,5,0.000408,0.000334,0.000413,0.000403,0.00041,7.0000000000000075e-06,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,arity_max,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,arity_min,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,batch_ms,5,5.175701,5.166556,5.197679,5.172953,5.185836,0.012883000000000422,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,commit_count,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,commit_wall_ms,5,0.009507,0.009285,0.009761,0.009304,0.009623,0.00031899999999999984,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,commit_worker_ms,5,0.008288,0.008198,0.008384,0.008227,0.008328,0.0001010000000000004,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,extract_ms,5,0.466025,0.464817,0.475691,0.464953,0.471591,0.006637999999999977,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,initial_core_size,5,1024,1024,1024,1024.0,1024.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,peak_rss_kib,5,9572,9496,9660,9548.0,9616.0,68.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,read_wall_ms,5,0.559409,0.554099,0.562073,0.558904,0.561012,0.0021079999999999988,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,read_worker_ms,5,0.55737,0.552113,0.560061,0.556862,0.558888,0.0020260000000000833,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,reservation_worker_ms,5,0.081725,0.081004,0.082116,0.081402,0.081808,0.0004060000000000036,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,round_count,5,1023,1023,1023,1023.0,1023.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,runner_peak_rss_kib,5,9572,9496,9660,9548.0,9616.0,68.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.B,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.build_ms,5,0.21114,0.20684,0.211567,0.206884,0.211415,0.0045309999999999795,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.certificate_ms,5,0.016589,0.01644,0.017932,0.016551,0.016595,4.39999999999989e-05,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.degree_queries,5,33264,33264,33264,33264.0,33264.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.heavy_subsets,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.heavy_updates,5,2973,2973,2973,2973.0,2973.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.incidences,5,3072,3072,3072,3072.0,3072.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.index_payload_bytes,5,74168,74168,74168,74168.0,74168.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.initial_core_size,5,1024,1024,1024,1024.0,1024.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.kernel_ms,5,4.037644,4.025612,4.053266,4.0323,4.04181,0.009509999999999685,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.normalize_ms,5,0.466025,0.464817,0.475691,0.464953,0.471591,0.006637999999999977,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.profile_links,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.profiles,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.select_ms,5,3.20611,3.191676,3.218983,3.193384,3.21162,0.01823599999999992,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.subsets,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.switch_ms,5,0.350576,0.34723,0.353539,0.348728,0.352404,0.0036760000000000126,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.switch_queries,5,33264,33264,33264,33264.0,33264.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.switch_remaining,5,991,991,991,991.0,991.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.switch_round,5,33,33,33,33.0,33.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.switches,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.total_ms,5,4.606871,4.595762,4.629075,4.601493,4.621799,0.0203060000000006,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.tree_updates,5,9904,9904,9904,9904.0,9904.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.trim_key_visits,5,6144,6144,6144,6144.0,6144.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector.trim_ms,5,0.052525,0.052307,0.052835,0.052519,0.052605,8.59999999999958e-05,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,selector_ms,5,4.606871,4.595762,4.629075,4.601493,4.621799,0.0203060000000006,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,sync_wait_ms,5,0.003221,0.00307,0.003459,0.003145,0.003363,0.0002180000000000003,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,adaptive,value_bytes,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,abort_count,5,1023,1023,1023,1023.0,1023.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,actual_arity,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,apply_worker_ms,5,0.000364,0.000244,0.000514,0.00035,0.000382,3.200000000000002e-05,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,arity_max,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,arity_min,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,batch_ms,5,74.530709,74.323165,74.693967,74.489514,74.584382,0.09486800000000528,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,commit_count,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,commit_wall_ms,5,0.009951,0.009501,0.009964,0.009756,0.009955,0.00019899999999999952,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,commit_worker_ms,5,0.0084,0.008216,0.008499,0.008263,0.008428,0.00016500000000000022,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,extract_ms,5,0.467867,0.464621,0.472403,0.464641,0.471226,0.006584999999999952,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,initial_core_size,5,1024,1024,1024,1024.0,1024.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,peak_rss_kib,5,9352,9112,9372,9348.0,9352.0,4.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,read_wall_ms,5,0.558001,0.553422,0.561012,0.557136,0.559184,0.0020480000000000498,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,read_worker_ms,5,0.555807,0.551542,0.559013,0.555185,0.556888,0.00170300000000001,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,reservation_worker_ms,5,0.081826,0.081118,0.082342,0.081707,0.082189,0.0004819999999999963,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,round_count,5,1023,1023,1023,1023.0,1023.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,runner_peak_rss_kib,5,9352,9112,9372,9348.0,9352.0,4.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.B,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.build_ms,5,0.388884,0.387362,0.391667,0.388356,0.390505,0.002149000000000012,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.certificate_ms,5,0.020048,0.018858,0.020775,0.01894,0.020159,0.0012190000000000013,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.graph_bytes,5,131072,131072,131072,131072.0,131072.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.incidences,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.index_payload_bytes,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.initial_core_size,5,1024,1024,1024,1024.0,1024.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.kernel_ms,5,73.414667,73.192719,73.56556,73.364959,73.46353,0.09857100000000685,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.normalize_ms,5,0.467867,0.464621,0.472403,0.464641,0.471226,0.006584999999999952,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.select_ms,5,72.74301,72.516938,72.894457,72.694984,72.793033,0.09804899999998895,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.subsets,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.switches,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.total_ms,5,73.967417,73.752016,74.126711,73.920695,74.016305,0.09561000000000774,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.tree_updates,5,1049600,1049600,1049600,1049600.0,1049600.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.trim_key_visits,5,6144,6144,6144,6144.0,6144.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector.trim_ms,5,0.052547,0.052261,0.052842,0.052492,0.052728,0.0002360000000000001,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,selector_ms,5,73.967417,73.752016,74.126711,73.920695,74.016305,0.09561000000000774,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,sync_wait_ms,5,0.00355,0.003373,0.00373,0.003407,0.003581,0.0001740000000000001,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,value_bytes,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,abort_count,5,1023,1023,1023,1023.0,1023.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,actual_arity,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,apply_worker_ms,5,0.000529,0.000411,0.000604,0.000523,0.000537,1.4000000000000015e-05,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,arity_max,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,arity_min,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,batch_ms,5,49.477446,49.402883,49.606141,49.404405,49.592606,0.1882010000000065,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,commit_count,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,commit_wall_ms,5,0.009847,0.009627,0.010439,0.009806,0.009927,0.00012099999999999958,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,commit_worker_ms,5,0.008545,0.008235,0.00872,0.008491,0.008547,5.6000000000000494e-05,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,lazy,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
