condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,baseline,mode,seed,metric,status,ratio,baseline_ms,baseline_status,mode_ms,mode_status
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,adaptive,29,selector_ms,ok,10.582869868355857,131.696471,ok,12.444306,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,adaptive,29,batch_ms,ok,7.874870710306956,136.846684,ok,17.377642,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,graph,29,batch_ms,ok,0.040890409883808355,5.595717,ok,136.846684,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,lazy,29,batch_ms,ok,0.10447304276210523,5.595717,ok,53.561348,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,profile,29,batch_ms,ok,0.3240940054519585,5.595717,ok,17.265722,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.32200669112644853,5.595717,ok,17.377642,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,lazy,47,selector_ms,ok,2.813079643587792,133.083155,ok,47.308705,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,lazy,47,batch_ms,ok,2.64247500586393,138.310252,ok,52.341177,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,profile,47,selector_ms,ok,10.821511578409499,133.083155,ok,12.298019,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,profile,47,batch_ms,ok,8.073057918291882,138.310252,ok,17.132325,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,adaptive,47,selector_ms,ok,10.858177515897495,133.083155,ok,12.256491,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,adaptive,47,batch_ms,ok,8.102105676665474,138.310252,ok,17.070902,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,graph,47,batch_ms,ok,0.040577519879003626,5.612287,ok,138.310252,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,lazy,47,batch_ms,ok,0.10722508208021382,5.612287,ok,52.341177,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,profile,47,batch_ms,ok,0.32758466816383647,5.612287,ok,17.132325,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,adaptive,47,batch_ms,ok,0.32876335415668134,5.612287,ok,17.070902,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,lazy,71,selector_ms,ok,2.7558638338328674,117.675642,ok,42.700093,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,lazy,71,batch_ms,ok,2.5707398738631433,122.757009,ok,47.751626,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,profile,71,selector_ms,ok,9.399866585328077,117.675642,ok,12.518863,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,profile,71,batch_ms,ok,7.031004587561623,122.757009,ok,17.459384,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,adaptive,71,selector_ms,ok,9.425902358517316,117.675642,ok,12.484284,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,adaptive,71,batch_ms,ok,7.00348305687462,122.757009,ok,17.527994,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,graph,71,batch_ms,ok,0.04703380317778841,5.773729,ok,122.757009,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,lazy,71,batch_ms,ok,0.12091167324857169,5.773729,ok,47.751626,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,profile,71,batch_ms,ok,0.33069488591350077,5.773729,ok,17.459384,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.3294004436560168,5.773729,ok,17.527994,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,lazy,101,selector_ms,ok,2.7446053600434834,133.023798,ok,48.467368,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,lazy,101,batch_ms,ok,2.582451418499777,138.400211,ok,53.592571,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,profile,101,selector_ms,ok,10.652989767271412,133.023798,ok,12.486992,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,profile,101,batch_ms,ok,7.938310416945927,138.400211,ok,17.434467,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,adaptive,101,selector_ms,ok,10.622473212000608,133.023798,ok,12.522865,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,graph,adaptive,101,batch_ms,ok,7.830265173449445,138.400211,ok,17.675035,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,graph,101,batch_ms,ok,0.04172793493790265,5.775155,ok,138.400211,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,lazy,101,batch_ms,ok,0.10776036477145312,5.775155,ok,53.592571,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,profile,101,batch_ms,ok,0.33124930059519453,5.775155,ok,17.434467,ok
arity-l1-n8192-zipf-w1-k2,arity,1,8192,zipf,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.3267407957042235,5.775155,ok,17.675035,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,11,selector_ms,ok,0.7240138568954126,0.81091,ok,1.12002,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,11,batch_ms,ok,0.8291359803052971,1.475838,ok,1.779971,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,11,selector_ms,ok,0.673099589953019,0.81091,ok,1.20474,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,11,batch_ms,ok,0.7945582933857067,1.475838,ok,1.857432,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,11,selector_ms,ok,0.715785664161286,0.81091,ok,1.132895,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,11,batch_ms,ok,0.8222754122692947,1.475838,ok,1.794822,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,graph,11,batch_ms,ok,0.4698713544440515,0.693454,ok,1.475838,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,lazy,11,batch_ms,ok,0.3895872460843463,0.693454,ok,1.779971,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,profile,11,batch_ms,ok,0.37334018149789605,0.693454,ok,1.857432,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,adaptive,11,batch_ms,ok,0.3863636616890143,0.693454,ok,1.794822,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,29,selector_ms,ok,0.6942437536161439,0.795536,ok,1.145903,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,29,batch_ms,ok,0.8044108006590953,1.452856,ok,1.806112,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,29,selector_ms,ok,0.6366304845375015,0.795536,ok,1.249604,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,29,batch_ms,ok,0.758220567505802,1.452856,ok,1.916139,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,29,selector_ms,ok,0.7024042239468828,0.795536,ok,1.13259,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,29,batch_ms,ok,0.8118446065935244,1.452856,ok,1.789574,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,graph,29,batch_ms,ok,0.47822839978635184,0.694797,ok,1.452856,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,lazy,29,batch_ms,ok,0.3846920899700572,0.694797,ok,1.806112,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,profile,29,batch_ms,ok,0.3626026086833993,0.694797,ok,1.916139,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.38824714708640157,0.694797,ok,1.789574,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,47,selector_ms,ok,0.7118612250268647,0.811504,ok,1.139975,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,47,batch_ms,ok,0.8216102751196639,1.473268,ok,1.793147,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,47,selector_ms,ok,0.650464580915311,0.811504,ok,1.247576,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,47,batch_ms,ok,0.7730752197065263,1.473268,ok,1.905724,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,47,selector_ms,ok,0.7171500077768195,0.811504,ok,1.131568,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,47,batch_ms,ok,0.8236520113467755,1.473268,ok,1.788702,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,graph,47,batch_ms,ok,0.47401355354219327,0.698349,ok,1.473268,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,lazy,47,batch_ms,ok,0.38945440613625093,0.698349,ok,1.793147,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,profile,47,batch_ms,ok,0.3664481320485023,0.698349,ok,1.905724,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,adaptive,47,batch_ms,ok,0.3904222167806599,0.698349,ok,1.788702,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,71,selector_ms,ok,0.707638943200599,0.823374,ok,1.163551,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,71,batch_ms,ok,0.8104373421568261,1.477437,ok,1.823012,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,71,selector_ms,ok,0.6538118258394847,0.823374,ok,1.259344,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,71,batch_ms,ok,0.7751989762214955,1.477437,ok,1.905881,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,71,selector_ms,ok,0.7080685731976317,0.823374,ok,1.162845,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,71,batch_ms,ok,0.8114918740247263,1.477437,ok,1.820643,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,graph,71,batch_ms,ok,0.46788729400982926,0.691274,ok,1.477437,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,lazy,71,batch_ms,ok,0.3791933349862755,0.691274,ok,1.823012,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,profile,71,batch_ms,ok,0.3627057513034655,0.691274,ok,1.905881,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.37968673704839445,0.691274,ok,1.820643,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,101,selector_ms,ok,0.7206552598087737,0.795024,ok,1.103196,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,lazy,101,batch_ms,ok,0.8227788941844947,1.450639,ok,1.763097,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,101,selector_ms,ok,0.6699870051726492,0.795024,ok,1.186626,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,profile,101,batch_ms,ok,0.7921733888010905,1.450639,ok,1.831214,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,101,selector_ms,ok,0.7141860007599787,0.795024,ok,1.113189,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,graph,adaptive,101,batch_ms,ok,0.8160137119919177,1.450639,ok,1.777714,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,graph,101,batch_ms,ok,0.47859529490107466,0.694269,ok,1.450639,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,lazy,101,batch_ms,ok,0.3937781075006083,0.694269,ok,1.763097,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,profile,101,batch_ms,ok,0.37913045662604156,0.694269,ok,1.831214,ok
arity-l3-n512-uniform-w1-k2,arity,3,512,uniform,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.3905403231340924,0.694269,ok,1.777714,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,11,selector_ms,ok,2.111483805700014,4.675258,ok,2.214205,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,11,batch_ms,ok,1.895059392571335,5.198345,ok,2.743104,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,11,selector_ms,ok,1.269814601002813,4.675258,ok,3.681843,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,11,batch_ms,ok,1.2353114510619336,5.198345,ok,4.208125,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,11,selector_ms,ok,2.1267345576886427,4.675258,ok,2.198327,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,11,batch_ms,ok,1.9086995011200654,5.198345,ok,2.723501,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,graph,11,batch_ms,ok,0.10575519708676512,0.549752,ok,5.198345,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,lazy,11,batch_ms,ok,0.20041237955250693,0.549752,ok,2.743104,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,profile,11,batch_ms,ok,0.1306406059705926,0.549752,ok,4.208125,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,adaptive,11,batch_ms,ok,0.2018548919203628,0.549752,ok,2.723501,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,29,selector_ms,ok,2.1744232103083774,4.809037,ok,2.211638,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,29,batch_ms,ok,1.950153645427209,5.327067,ok,2.731614,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,29,selector_ms,ok,1.3352390445437203,4.809037,ok,3.60163,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,29,batch_ms,ok,1.2926959834230267,5.327067,ok,4.120897,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,29,selector_ms,ok,2.185980558604874,4.809037,ok,2.199945,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,29,batch_ms,ok,1.9547485260676951,5.327067,ok,2.725193,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,graph,29,batch_ms,ok,0.10074774730635075,0.53669,ok,5.327067,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,lazy,29,batch_ms,ok,0.1964735866780592,0.53669,ok,2.731614,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,profile,29,batch_ms,ok,0.13023620828183766,0.53669,ok,4.120897,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.19693651055172973,0.53669,ok,2.725193,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,47,selector_ms,ok,2.0141959932473115,4.436029,ok,2.202382,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,47,batch_ms,ok,1.8212656194288308,4.970039,ok,2.728893,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,47,selector_ms,ok,1.1637335665682205,4.436029,ok,3.811894,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,47,batch_ms,ok,1.1478454970513075,4.970039,ok,4.329885,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,47,selector_ms,ok,2.0365937136878314,4.436029,ok,2.178161,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,47,batch_ms,ok,1.8402351483636292,4.970039,ok,2.700763,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,graph,47,batch_ms,ok,0.10906091481374694,0.542037,ok,4.970039,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,lazy,47,batch_ms,ok,0.19862889457373376,0.542037,ok,2.728893,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,profile,47,batch_ms,ok,0.12518507997325565,0.542037,ok,4.329885,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,adaptive,47,batch_ms,ok,0.20069772875294872,0.542037,ok,2.700763,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,71,selector_ms,ok,2.2928701961596283,5.093978,ok,2.22166,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,71,batch_ms,ok,2.040326858232516,5.623757,ok,2.756302,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,71,selector_ms,ok,1.311426866397103,5.093978,ok,3.884302,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,71,batch_ms,ok,1.275007169958046,5.623757,ok,4.410765,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,71,selector_ms,ok,2.304088530935937,5.093978,ok,2.210843,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,71,batch_ms,ok,2.056717608955154,5.623757,ok,2.734336,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,graph,71,batch_ms,ok,0.09606193866484627,0.540229,ok,5.623757,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,lazy,71,batch_ms,ok,0.19599775351177048,0.540229,ok,2.756302,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,profile,71,batch_ms,ok,0.12247966055774906,0.540229,ok,4.410765,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.19757228080235933,0.540229,ok,2.734336,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,101,selector_ms,ok,2.2325731078723865,5.00183,ok,2.240388,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,lazy,101,batch_ms,ok,1.9872673549618347,5.523081,ok,2.779234,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,101,selector_ms,ok,1.3338828697963934,5.00183,ok,3.749827,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,profile,101,batch_ms,ok,1.2918007058840042,5.523081,ok,4.27549,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,101,selector_ms,ok,2.265556527375348,5.00183,ok,2.207771,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,graph,adaptive,101,batch_ms,ok,2.017122463431746,5.523081,ok,2.738099,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,graph,101,batch_ms,ok,0.09758013688374295,0.538943,ok,5.523081,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,lazy,101,batch_ms,ok,0.19391782052176965,0.538943,ok,2.779234,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,profile,101,batch_ms,ok,0.1260540897066769,0.538943,ok,4.27549,ok
arity-l3-n512-zipf-w1-k2,arity,3,512,zipf,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.19683108609294256,0.538943,ok,2.738099,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,lazy,11,selector_ms,ok,1.0093505351444487,48.386143,ok,47.937898,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,lazy,11,batch_ms,ok,1.002515440052153,57.566203,ok,57.421762,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,profile,11,selector_ms,ok,0.7885995145725216,48.386143,ok,61.357054,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,profile,11,batch_ms,ok,0.8117278338597551,57.566203,ok,70.918109,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,adaptive,11,selector_ms,ok,1.038841312981957,48.386143,ok,46.57703,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,adaptive,11,batch_ms,ok,1.0333580168470906,57.566203,ok,55.707898,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,graph,11,batch_ms,ok,0.17218863644697913,9.912246,ok,57.566203,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,lazy,11,batch_ms,ok,0.17262176663962348,9.912246,ok,57.421762,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,profile,11,batch_ms,ok,0.13977030887837125,9.912246,ok,70.918109,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,adaptive,11,batch_ms,ok,0.17793250788245502,9.912246,ok,55.707898,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,lazy,29,selector_ms,ok,1.0226446017579258,48.59605,ok,47.519979,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,lazy,29,batch_ms,ok,1.010340851860377,57.838519,ok,57.246541,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,profile,29,selector_ms,ok,0.7979097334756661,48.59605,ok,60.904195,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,profile,29,batch_ms,ok,0.823822347562399,57.838519,ok,70.207514,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,adaptive,29,selector_ms,ok,1.038803556733513,48.59605,ok,46.780789,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,adaptive,29,batch_ms,ok,1.034595901786287,57.838519,ok,55.904454,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,graph,29,batch_ms,ok,0.16911743538938126,9.781502,ok,57.838519,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,lazy,29,batch_ms,ok,0.17086625373574973,9.781502,ok,57.246541,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,profile,29,batch_ms,ok,0.1393227226362124,9.781502,ok,70.207514,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.17496820557446102,9.781502,ok,55.904454,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,lazy,47,selector_ms,ok,1.031808974423445,48.751513,ok,47.248584,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,lazy,47,batch_ms,ok,1.0295387081508776,57.880939,ok,56.220265,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,profile,47,selector_ms,ok,0.7978982522920819,48.751513,ok,61.099912,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,profile,47,batch_ms,ok,0.8244002535602104,57.880939,ok,70.209754,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,adaptive,47,selector_ms,ok,1.0546248884917517,48.751513,ok,46.226401,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,graph,adaptive,47,batch_ms,ok,1.0473224084492576,57.880939,ok,55.265636,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,graph,47,batch_ms,ok,0.1649673478863223,9.548465,ok,57.880939,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,lazy,47,batch_ms,ok,0.16984027022996068,9.548465,ok,56.220265,ok
arity-l3-n8192-uniform-w1-k2,arity,3,8192,uniform,1,2,10000,False,native,profile,47,batch_ms,ok,0.13599912342663956,9.548465,ok,70.209754,ok
